Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
SP1,28/08/10,Hercules,Ath Bilbao,0,1,0,0,9,14,3,5,2,4,1,0,A
SP1,28/08/10,Levante,Sevilla,1,4,1,2,7,14,4,8,4,4,0,0,A
SP1,28/08/10,Malaga,Valencia,1,3,1,1,19,21,5,8,2,5,0,0,A
SP1,29/08/10,Espanol,Getafe,3,1,1,0,17,13,8,1,3,4,0,0,H
SP1,29/08/10,La Coruna,Zaragoza,0,0,0,0,8,8,2,3,0,1,0,0,D
SP1,29/08/10,Mallorca,Real Madrid,0,0,0,0,7,16,2,5,2,2,0,0,D
SP1,29/08/10,Osasuna,Almeria,0,0,0,0,13,3,2,0,4,1,0,1,D
SP1,29/08/10,Santander,Barcelona,0,3,0,2,11,9,7,5,4,1,0,0,A
SP1,29/08/10,Sociedad,Villarreal,1,0,0,0,10,23,3,5,3,3,0,0,H
SP1,30/08/10,Ath Madrid,Sp Gijon,4,0,2,0,16,18,7,8,3,3,0,0,H
SP1,11/09/10,Ath Bilbao,Ath Madrid,1,2,0,1,18,11,3,5,4,5,0,0,A
SP1,11/09/10,Barcelona,Hercules,0,2,0,1,17,9,9,7,2,2,0,0,A
SP1,11/09/10,Real Madrid,Osasuna,1,0,0,0,25,4,7,1,2,2,0,0,H
SP1,11/09/10,Valencia,Santander,1,0,1,0,14,15,5,7,4,2,0,0,H
SP1,12/09/10,Getafe,Levante,4,1,2,1,21,7,10,2,3,4,0,0,H
SP1,12/09/10,Sevilla,La Coruna,0,0,0,0,26,12,10,2,3,3,0,0,D
SP1,12/09/10,Sp Gijon,Mallorca,2,0,0,0,12,9,6,1,2,2,0,1,H
SP1,12/09/10,Villarreal,Espanol,4,0,2,0,11,15,5,5,6,6,0,1,H
SP1,12/09/10,Zaragoza,Malaga,3,5,1,5,32,12,10,8,2,2,0,0,A
SP1,13/09/10,Almeria,Sociedad,2,2,1,2,18,15,7,6,4,2,0,0,D
SP1,18/09/10,Espanol,Almeria,1,0,0,0,13,4,4,1,3,3,0,0,H
SP1,18/09/10,Mallorca,Osasuna,2,0,1,0,13,12,5,4,0,2,0,0,H
SP1,18/09/10,Sociedad,Real Madrid,1,2,0,0,10,22,1,10,1,2,0,0,A
SP1,18/09/10,Sp Gijon,Ath Bilbao,2,2,2,1,10,17,5,7,3,3,0,0,D
SP1,19/09/10,Ath Madrid,Barcelona,1,2,1,2,7,16,4,8,4,5,1,0,A
SP1,19/09/10,Hercules,Valencia,1,2,1,2,13,8,7,4,2,4,0,1,A
SP1,19/09/10,Levante,Villarreal,1,2,0,2,15,8,2,5,1,1,0,0,A
SP1,19/09/10,Malaga,Sevilla,1,2,1,2,8,19,5,6,2,6,0,0,A
SP1,19/09/10,Santander,Zaragoza,2,0,0,0,8,7,4,1,1,4,0,0,H
SP1,20/09/10,La Coruna,Getafe,2,2,0,1,26,12,11,2,1,4,0,1,D
SP1,21/09/10,Ath Bilbao,Mallorca,3,0,1,0,12,15,6,3,1,0,0,0,H
SP1,21/09/10,Osasuna,Sociedad,3,1,2,1,17,8,5,2,3,2,0,0,H
SP1,21/09/10,Real Madrid,Espanol,3,0,1,0,20,9,7,3,2,2,1,2,H
SP1,22/09/10,Almeria,Levante,0,1,0,1,19,6,5,2,4,2,0,0,A
SP1,22/09/10,Barcelona,Sp Gijon,1,0,0,0,16,3,5,0,2,5,0,0,H
SP1,22/09/10,Valencia,Ath Madrid,1,1,0,1,16,6,4,2,5,3,0,0,D
SP1,22/09/10,Zaragoza,Hercules,0,0,0,0,20,5,5,4,4,2,0,0,D
